dataset,fnames,genre,splits,vocals,arousal,valence,dynamics_rms_mean,dynamics_rms_std,pitch_pitch_mean,rhythm_attacktime_mean,rhythm_eventdensity_mean,rhythm_fluctuationmax_peakposmean,rhythm_pulseclarity_mean,rhythm_tempo_mean,rhythm_tempo_std,spectral_brightness_mean,spectral_brightness_std,spectral_centroid_mean,spectral_centroid_std,spectral_flatness_mean,spectral_flatness_std,spectral_inharmonicity_mean,spectral_irregularity_mean,spectral_kurtosis_mean,spectral_kurtosis_std,spectral_mfcc_mean_1,spectral_mfcc_mean_10,spectral_mfcc_mean_11,spectral_mfcc_mean_12,spectral_mfcc_mean_13,spectral_mfcc_mean_2,spectral_mfcc_mean_3,spectral_mfcc_mean_4,spectral_mfcc_mean_5,spectral_mfcc_mean_6,spectral_mfcc_mean_7,spectral_mfcc_mean_8,spectral_mfcc_mean_9,spectral_mfcc_std_1,spectral_mfcc_std_10,spectral_mfcc_std_11,spectral_mfcc_std_12,spectral_mfcc_std_13,spectral_mfcc_std_2,spectral_mfcc_std_3,spectral_mfcc_std_4,spectral_mfcc_std_5,spectral_mfcc_std_6,spectral_mfcc_std_7,spectral_mfcc_std_8,spectral_mfcc_std_9,spectral_novelty_mean,spectral_novelty_std,spectral_rolloff85_mean,spectral_rolloff85_std,spectral_rolloff95_mean,spectral_rolloff95_std,spectral_roughness_mean,spectral_skewness_mean,spectral_skewness_std,spectral_spectentropy_mean,spectral_spectentropy_std,spectral_spread_mean,spectral_spread_std,timbre_lowenergy_mean,timbre_lowenergy_std,timbre_spectralflux_mean,timbre_spectralflux_std,tonal_hcdf_mean,tonal_hcdf_std,tonal_keyclarity_mean,tonal_keyclarity_std,tonal_mode_mean,tonal_mode_std
Emo_Soundscapes,r_0human171120_2140699-hq.wav,human,train,Yes,0.747732894,-0.157460841,0.051537,0.021739,511.245328,0.025225,4.418985,3.175331,0.143138,124.241921,17.853095,0.610821,0.108673,3102.663076,616.531988,0.149577,0.026589,0.473746,0.452272,7.419747,3.035787,1.692742,-0.046144,0.142077,0.082109,-0.011823,-0.939167,0.237883,0.161454,0.03117,-0.094119,0.090392,-0.006656,0.022025,0.633249,0.186424,0.17699,0.169943,0.161931,0.362814,0.295467,0.297811,0.236867,0.217575,0.196658,0.178527,0.175808,0.060952,0.131075,6039.794312,1558.99104,10245.901794,1343.899427,275.246821,1.969264,0.50541,0.836477,0.027601,3204.283266,363.897485,5.385798,1.856214,48.086939,23.76939,0.410825,0.412745,0.477677,0.17657,-0.035267,0.083986
Emo_Soundscapes,r_0human172230_1038806-hq.wav,human,train,No,-0.998351195,0.22506183,0.000504,0.001021,574.404807,0.127413,0.818331,2.398601,0.119705,113.570454,35.211139,0.687763,0.087872,9371.053535,2376.504099,0.55102,0.104965,0.426797,0.150439,2.029794,2.235221,1.946118,0.13212,-0.053709,-0.019433,0.114166,0.309604,0.278908,0.191143,0.265611,-0.010846,-0.046453,-0.237445,0.07273,0.530311,0.193866,0.345687,0.256633,0.186186,0.341156,0.382618,0.314149,0.281766,0.243244,0.255673,0.413976,0.193202,0.048333,0.126459,18433.08648,3611.516839,20664.78588,2086.212232,0.016834,0.282422,0.703281,0.902718,0.037261,7810.542269,1024.443513,5.882708,1.083246,0.621124,1.449162,0.424042,0.420066,0.404697,0.183361,-0.031606,0.075943
Emo_Soundscapes,r_0human178989_2417094-hq.wav,human,train,Yes,-0.305853256,0.46084089,0.02647,0.006535,656.592856,0.01518,8.346972,3.404166,0.170508,116.013812,35.37677,0.20178,0.04656,1453.67736,316.230972,0.124865,0.026859,0.382986,0.571522,18.10587,4.83657,3.217204,-0.029304,0.149685,0.006785,0.1113,0.255917,0.408819,-0.049934,0.0821,-0.09666,0.092169,-0.056237,0.078581,0.508485,0.164212,0.160296,0.152331,0.157813,0.265723,0.283217,0.24811,0.213834,0.174246,0.21175,0.17523,0.17795,0.022875,0.082156,2545.359192,1121.971144,7829.786682,1558.821249,8.859136,3.620311,0.563976,0.659266,0.040355,3106.878389,369.218868,5.084167,0.797086,19.714877,7.613478,0.342364,0.166108,0.449399,0.131311,-0.034401,0.099121
Emo_Soundscapes,r_0human179928_3223507-hq.wav,human,train,Yes,-0.126133553,0.518549052,0.016947,0.007331,317.837806,0.062082,2.291326,2.037109,0.108587,71.699372,13.401784,0.232698,0.09888,2248.503562,969.834029,0.186528,0.093074,0.197151,1.490344,11.378842,3.791938,2.617776,0.055775,-0.20279,-0.029447,-0.371919,0.780859,0.929452,0.413366,0.70226,0.280067,0.183129,-0.056949,-0.325026,0.413899,0.267469,0.256819,0.214522,0.299683,0.26787,0.30809,0.232346,0.247955,0.154852,0.201708,0.23568,0.320054,0.031231,0.102203,4433.148193,2868.395435,12200.533447,2877.507218,0.015886,2.863111,0.646859,0.55636,0.088478,4245.342405,720.366881,4.954682,0.500946,3.71033,3.331839,0.117039,0.141909,0.471043,0.121415,-0.050037,0.05465
Emo_Soundscapes,r_0human180043_1038806-hq.wav,human,train,Yes,-0.960428689,0.228359439,0.000306,0.000353,513.228331,0.284776,0.818331,1.895416,0.227167,93.757569,46.750836,0.786006,0.091236,11195.91833,3506.252971,0.520391,0.06586,0.471616,0.478774,2.440278,1.186361,1.636287,0.02368,-0.031695,-0.066806,-0.024068,0.042935,0.242488,0.07562,0.137774,-0.011664,0.022714,0.033281,0.007983,0.502649,0.15548,0.150807,0.197958,0.153991,0.605825,0.294576,0.325083,0.292376,0.316907,0.201094,0.186559,0.174185,0.036549,0.0852,18584.261972,3506.662585,20824.911386,1460.693756,0.027982,-0.167679,0.940526,0.907124,0.027052,7236.311874,979.952985,6.109705,1.738971,0.273187,0.339065,0.45887,0.387209,0.448157,0.141943,-0.022524,0.094669
Emo_Soundscapes,r_0human181599_3384926-hq.wav,human,train,Yes,0.774113768,-0.205276175,0.140624,0.036592,741.902599,0.076305,1.472995,4.397918,0.200339,106.656027,42.172652,0.461921,0.164774,2377.680877,451.254956,0.149488,0.039514,0.278051,0.763572,10.648464,3.577633,0.505643,0.1223,0.055039,0.033451,-0.17999,-0.566418,0.695663,-0.503509,0.08258,-0.434259,0.179709,0.158415,-0.329429,0.725523,0.423557,0.37218,0.312674,0.306998,0.721928,0.388963,0.558639,0.294157,0.444543,0.422523,0.451517,0.47774,0.022117,0.0915,4603.260498,969.191683,9882.43927,2717.840289,347.236551,2.462636,0.317991,0.634161,0.089318,3462.267435,680.823274,5.850548,1.309955,53.601793,72.673756,0.352234,0.426246,0.435397,0.202325,-0.026595,0.076521
Emo_Soundscapes,r_0human187351_3297044-hq.wav,human,train,No,-0.87139324,-0.068425392,0.000725,0.001333,660.59069,0.078309,0.654664,2.776912,0.096807,85.25849,30.311667,0.690121,0.159925,7090.145616,2728.904708,0.642598,0.161745,0.437096,0.133047,2.653314,3.345987,1.876134,0.088563,-0.01521,0.010611,-0.067353,0.198392,0.178186,-0.06264,-0.07694,-0.137404,-0.038653,0.051395,0.118733,0.928932,0.179308,0.164409,0.142085,0.157903,0.617358,0.33326,0.278574,0.250449,0.214616,0.2069,0.183845,0.197228,0.032931,0.101653,16850.085901,4200.607862,19979.046405,2206.62711,0.075268,0.6172,0.837747,0.91781,0.065635,6999.011157,856.656136,5.029213,0.638401,0.869836,1.78078,0.385583,0.345791,0.429485,0.162171,-0.016306,0.09664
Emo_Soundscapes,r_0human191378_3557723-hq.wav,human,train,Yes,0.769167354,-0.454245672,0.068331,0.035235,506.053715,0.025153,2.12766,3.509382,0.19653,127.233578,21.480173,0.468546,0.126888,2933.271401,753.8869,0.159508,0.03233,0.42393,0.641056,6.626604,2.732134,2.106947,0.0053,0.104136,-0.028945,0.046622,0.120276,0.334009,-0.087479,0.033676,-0.116335,0.036215,-0.088969,-0.018251,0.697075,0.263072,0.213205,0.249877,0.219488,0.414923,0.337999,0.308538,0.28503,0.239941,0.230541,0.229119,0.223354,0.062403,0.11753,6282.940063,1730.790715,10996.827393,1461.478517,87.520583,1.875307,0.530697,0.802757,0.054559,3554.059533,397.719832,5.462853,1.552467,61.947467,29.380113,0.341959,0.432206,0.4385,0.223861,-0.049765,0.06913
Emo_Soundscapes,r_0human193794_2580450-hq.wav,human,train,Yes,0.012366035,-0.286067601,0.015633,0.003187,452.728415,0.017362,5.07365,3.303138,0.14929,122.620103,22.374011,0.274583,0.032272,1648.232325,153.049349,0.120407,0.016675,0.469606,0.342667,20.079387,3.520804,3.49445,0.010011,-0.022716,-0.027275,0.001331,-0.276992,0.592424,-0.058956,0.153956,-0.033009,-0.073057,-0.033852,0.026964,0.424472,0.162073,0.141132,0.1452,0.135296,0.194462,0.23451,0.183955,0.172184,0.180941,0.161541,0.163185,0.146677,0.056733,0.113068,2780.115967,363.964157,6990.126343,965.461397,12.515069,3.742427,0.371351,0.747137,0.013884,2784.577014,199.063794,4.810479,0.591956,12.963457,2.9282,0.251466,0.103238,0.477854,0.138984,-0.0247,0.109228
Emo_Soundscapes,r_0human195053_2213158-hq.wav,human,train,Yes,0.023907667,-0.015663644,0.017062,0.004582,549.359569,0.02122,3.436989,3.568505,0.162619,115.5963,40.426198,0.51857,0.081358,3482.178126,705.879075,0.236044,0.041546,0.456673,0.600526,5.114264,1.977888,2.121454,-0.028755,0.055216,0.096683,0.014888,-0.094985,0.406451,0.059884,0.207013,-0.007114,0.136144,0.058264,0.004519,0.515982,0.205806,0.213718,0.1941,0.182394,0.33205,0.2853,0.237221,0.261764,0.213243,0.235584,0.220101,0.228824,0.064648,0.127711,8009.813232,1867.174794,12436.2323,1021.172208,7.80931,1.583762,0.463677,0.836669,0.034127,4091.724887,390.101002,5.250792,1.392889,15.597785,5.671969,0.349289,0.323903,0.474557,0.134158,-0.035322,0.073869
Emo_Soundscapes,r_0human19520_2-hq.wav,human,train,Yes,0.971970322,-0.513602638,0.099418,0.019377,227.504294,0.02076,1.472995,1.875415,0.101126,107.114504,33.738377,0.404456,0.187701,1619.155888,229.021199,0.053929,0.026167,0.368486,0.762117,38.117069,17.026168,4.405017,0.328312,-0.166567,-0.006431,-0.062412,-1.822612,1.304537,1.031206,-0.570919,0.3657,-0.037772,-0.136541,-0.225794,0.936503,0.553923,0.263187,0.202091,0.21576,0.903264,0.595691,0.697262,0.33581,0.493576,0.286108,0.243198,0.319631,0.048737,0.105852,2125.102844,362.800107,5044.511719,3853.176238,690.678192,4.858366,0.99892,0.670607,0.020369,2192.645548,797.092454,5.548646,1.199114,32.700844,20.600993,0.065498,0.103786,0.636387,0.092926,-0.035679,0.079328
Emo_Soundscapes,r_0human197144_3272432-hq.wav,human,train,Yes,0.861500412,-0.43940643,0.068157,0.063388,559.283305,0.051391,2.454992,3.40145,0.212616,141.447818,19.327839,0.646974,0.153231,4688.43047,1378.059843,0.177315,0.041371,0.403222,0.452485,3.461523,1.298828,1.434291,0.406842,0.126196,-0.071687,0.07987,0.536052,-0.064353,-0.109015,-0.299603,-0.349095,0.098585,-0.431508,0.089513,0.837241,0.26029,0.319046,0.244252,0.23026,0.403269,0.737023,0.333383,0.318226,0.31609,0.248974,0.303937,0.284622,0.085607,0.123835,9348.81958,1338.869915,12046.481323,740.656436,739.419031,0.874792,0.618286,0.832496,0.053632,3931.084545,289.557923,6.247777,2.252178,68.72786,74.527674,0.284924,0.44205,0.383076,0.268509,-0.039025,0.056942
Emo_Soundscapes,r_0human198411_1648170-hq.wav,human,train,Yes,0.681780709,-0.500412201,0.029859,0.015081,673.979839,0.029018,1.309329,2.419958,0.120946,84.836937,30.307499,0.610889,0.196333,2904.692024,695.703007,0.132397,0.033519,0.281749,0.794463,11.791462,5.839928,0.720417,-0.299205,-0.002387,0.038581,0.331621,-1.651227,-0.115463,-0.062285,-0.243392,-0.498375,0.172519,-0.420594,-0.167131,1.321449,0.506655,0.533066,0.56777,0.438527,0.946692,0.470538,0.363584,0.50896,0.462246,0.397495,0.428317,0.495091,0.091864,0.131159,5208.971558,1723.122606,9255.105286,1942.516247,60.960426,2.60554,0.795459,0.762005,0.059646,3010.048592,474.922512,5.416366,1.597798,25.58763,13.57855,0.247799,0.211674,0.510399,0.140923,-0.030172,0.073043
Emo_Soundscapes,r_0human202335_1661766-hq.wav,human,train,Yes,0.909315746,-0.881286068,0.109345,0.033737,702.057956,0.016503,3.436989,2.468737,0.133929,127.60089,25.41292,0.326379,0.050095,1686.48727,357.258868,0.069476,0.022002,0.443523,0.476676,26.023971,8.292867,3.379537,-0.050727,0.029461,-0.030282,-0.102519,-0.733116,0.252617,-0.584719,-0.082259,-0.470992,-0.100246,0.026987,0.080313,0.446496,0.19195,0.172886,0.167564,0.169146,0.362851,0.307491,0.259905,0.291524,0.236251,0.226826,0.166703,0.171533,0.103218,0.17128,2935.155029,1044.296662,5321.168518,1789.544596,769.799344,3.95772,0.743893,0.738209,0.024091,2094.115128,456.215738,5.475571,1.474921,91.722373,30.412167,0.260229,0.14082,0.479776,0.134767,-0.035966,0.111492
Emo_Soundscapes,r_0human20292_99904-hq.wav,human,train,Yes,0.559769167,0.111294312,0.027919,0.008926,663.584729,0.023957,3.764321,3.611083,0.148281,141.452016,21.616403,0.329257,0.111081,2325.468711,681.806299,0.172783,0.040661,0.368526,0.59264,9.119528,3.293657,2.768838,-0.008202,0.054411,0.038392,0.005675,0.64566,0.537072,0.369976,-0.122627,-0.230467,0.154451,-0.099324,-0.182817,0.655264,0.264485,0.303997,0.22592,0.196594,0.494998,0.473647,0.311768,0.29802,0.275522,0.372187,0.322639,0.270606,0.045965,0.109511,5242.841492,1936.110411,10444.859619,1479.630216,13.363289,2.370588,0.605007,0.73429,0.051433,3624.464919,449.864496,5.57708,1.356481,23.262222,10.088744,0.224614,0.169971,0.468439,0.154623,-0.032725,0.098729
Emo_Soundscapes,r_0human206021_1648170-hq.wav,human,train,Yes,0.810387469,-0.574608409,0.072001,0.0386,535.060934,0.033692,2.291326,1.494675,0.278018,68.888568,6.601298,0.41013,0.057155,1714.321228,213.253261,0.056931,0.013883,0.450456,0.534758,27.939388,6.725709,2.565593,0.013194,0.119363,-0.061855,0.083198,-0.837609,0.736327,-0.330902,0.175183,-0.292043,-0.006063,-0.09342,-0.036568,0.459799,0.185374,0.159277,0.195756,0.208083,0.47174,0.625367,0.270737,0.244043,0.240046,0.221525,0.246317,0.206104,0.055576,0.114685,3191.534729,421.200574,4699.666443,558.608311,268.950149,3.714492,0.618956,0.75432,0.024828,1903.028856,199.175999,5.189538,1.966874,59.881367,30.975961,0.315734,0.248956,0.43569,0.141531,-0.022199,0.08825
Emo_Soundscapes,r_0human214147_1661766-hq.wav,human,train,Yes,0.826875515,-0.762572135,0.083406,0.011815,798.699139,0.126599,7.201309,2.923026,0.174442,118.150046,31.383055,0.306457,0.044341,1610.782921,124.886786,0.063621,0.010081,0.427077,0.336476,28.878035,5.686788,3.331687,-0.023912,0.008891,-0.040045,0.082901,-1.377439,-0.241311,-0.770345,-0.256187,-0.213717,-0.089005,0.169726,0.266067,0.409365,0.131156,0.134623,0.131628,0.127823,0.209191,0.196715,0.208092,0.15129,0.184523,0.141428,0.14417,0.137378,0.074414,0.145091,2527.011108,274.659467,4844.925842,588.413,630.728776,4.250611,0.46687,0.742052,0.016353,1920.637328,139.937906,4.814849,0.99174,72.101776,11.7519,0.233907,0.084561,0.417873,0.124581,-0.019239,0.093038
Emo_Soundscapes,r_0human22388_117199-hq.wav,human,train,No,-0.810387469,-0.112943116,0.004407,0.003068,658.326044,0.015158,1.963993,2.412967,0.307263,103.851628,34.801177,0.426137,0.120201,4404.433607,1437.335802,0.378982,0.100176,0.359775,0.459522,3.864713,1.485468,2.006493,-0.044572,-0.028817,-0.02291,0.009875,0.551157,0.250388,0.093889,0.202752,0.118063,0.057411,0.006943,-0.020056,0.559452,0.201379,0.191801,0.17641,0.148453,0.433719,0.350369,0.286789,0.244344,0.25647,0.234088,0.204617,0.223226,0.045964,0.12489,11526.116057,2590.68498,17151.062265,2093.66907,0.311365,1.349262,0.483454,0.764389,0.0789,5872.153794,677.641275,5.548104,1.530064,3.201427,2.32548,0.273719,0.363092,0.496841,0.156732,-0.058101,0.069938
Emo_Soundscapes,r_0human231267_3219995-hq.wav,human,train,No,-0.863149217,0.566364386,0.004512,0.006705,586.234551,0.025802,0.490998,2.695049,0.032187,89.269868,23.848907,0.468341,0.165646,4913.011376,1651.146755,0.40063,0.128351,0.370586,0.012865,4.288616,4.629266,1.339373,-0.003816,-0.077437,-0.000597,-0.077391,0.424365,0.323981,0.147305,0.254168,0.121409,0.170161,0.008718,0.032042,0.680463,0.179099,0.184461,0.15371,0.206348,0.417766,0.319796,0.274171,0.293816,0.221493,0.22905,0.218551,0.153993,0.031361,0.097986,12433.854675,4124.101133,18352.390137,2609.596392,0.044212,1.342775,0.838879,0.738951,0.138897,6212.583672,886.231609,5.867076,1.69983,4.354313,7.937751,0.324104,0.407976,0.340747,0.159512,-0.01293,0.056233
Emo_Soundscapes,r_0human23312_146960-hq.wav,human,train,No,0.609233306,-0.676834295,0.09796,0.054032,569.871671,0.043296,2.454992,2.443945,0.350969,101.560668,31.345288,0.142948,0.05454,774.487495,154.369186,0.046827,0.017903,0.348742,0.527421,59.432574,25.841983,4.194791,0.028826,0.203647,-0.121019,0.21709,-1.299223,1.284111,-0.302586,0.256888,0.303122,-0.423642,0.399847,-0.056009,0.934374,0.137791,0.139522,0.140586,0.147363,0.608181,0.392643,0.270808,0.2088,0.182552,0.180614,0.200607,0.177381,0.03751,0.114977,1343.582153,400.455706,2964.449158,467.705648,289.517692,6.51573,1.125725,0.554182,0.074672,2009.084083,441.309498,5.578147,2.439854,57.876137,69.446416,0.372087,0.334053,0.422658,0.148208,-0.031251,0.097392
Emo_Soundscapes,r_0human234161_180659-hq.wav,human,train,No,-0.981863149,-0.121187139,0.000551,0.000377,847.429058,0.100198,0.654664,2.537954,0.086895,90.491539,22.191567,0.62281,0.085714,7175.66696,1534.525686,0.571853,0.070645,0.434678,0.346721,2.167102,0.891329,2.026177,0.073842,0.058012,0.071059,0.019381,0.291557,0.395265,0.14442,0.071194,0.104509,0.098394,0.119151,0.077141,0.522686,0.160494,0.162063,0.157597,0.145046,0.389613,0.312996,0.257011,0.25211,0.191649,0.180624,0.167896,0.159002,0.019441,0.070856,17168.520327,2215.832642,20218.038375,959.434352,0.022145,0.683847,0.406698,0.89863,0.024595,7201.523403,736.452853,5.514556,1.23015,0.487971,0.440317,0.368856,0.300907,0.427004,0.202209,-0.017662,0.094117
Emo_Soundscapes,r_0human238549_1661766-hq.wav,human,train,Yes,0.666941467,-0.643858203,0.03899,0.016158,908.617457,0.02666,2.618658,3.263849,0.144983,108.14953,29.778751,0.504596,0.08878,2360.142272,303.163542,0.110377,0.025882,0.422811,0.667001,15.824213,5.44532,2.072841,-0.212397,-0.052314,0.003897,0.077343,-1.098521,0.119548,-0.364153,0.260644,-0.202281,0.056132,-0.14995,-0.117532,0.540435,0.237849,0.274924,0.255075,0.24172,0.52806,0.299568,0.334725,0.265474,0.278187,0.258341,0.229093,0.237031,0.132542,0.163111,3966.819763,630.367812,7244.307861,1581.065028,94.677832,3.027062,0.582262,0.780554,0.026646,2540.990265,354.41298,5.256804,1.244323,34.817098,16.229432,0.33274,0.243934,0.527146,0.13261,-0.048703,0.09579
Emo_Soundscapes,r_0human24011_156279-hq.wav,human,train,No,0.818631492,-0.323990107,0.092001,0.035624,877.643241,0.024453,4.418985,3.123158,0.402596,181.693297,4.458063,0.585814,0.063414,2930.22454,303.368981,0.103547,0.022731,0.479018,0.235313,6.490667,1.518171,1.802392,-0.08563,-0.136665,-0.081727,-0.05818,-1.330055,-0.26667,-0.268091,-0.439037,-0.166795,-0.052332,-0.136288,-0.119921,0.434179,0.166015,0.165821,0.154171,0.148856,0.416679,0.249943,0.263566,0.205305,0.196751,0.184216,0.19003,0.168419,0.093582,0.159137,5868.201599,939.774234,9528.621826,607.039206,1106.671198,1.84458,0.299547,0.828927,0.016106,2914.095309,229.853527,5.163559,1.47592,89.164583,41.812322,0.220267,0.130166,0.47165,0.144209,-0.035757,0.103379
Emo_Soundscapes,r_0human240324_1149179-hq.wav,human,train,Yes,0.713107997,-0.302555647,0.019643,0.025455,576.633393,0.0504,1.636661,4.710667,0.218655,132.820185,18.414617,0.558616,0.14828,3693.027028,1810.161915,0.208204,0.109348,0.368567,0.334356,9.703455,5.297621,1.946388,-0.225879,0.026817,0.044655,-0.071,-0.762144,0.216682,-0.568982,-0.638921,-0.717662,-0.668587,-0.14618,-0.339446,0.695128,0.31829,0.429883,0.4085,0.339618,0.764973,0.585004,0.421783,0.438506,0.410571,0.368639,0.417906,0.483818,0.076344,0.129177,6930.884946,3428.876713,12220.449959,3688.82828,34.270963,2.240329,1.014901,0.791687,0.072552,3672.589825,929.965346,6.284543,1.933874,22.981682,27.951726,0.254688,0.412951,0.331895,0.246547,-0.03076,0.058723
Emo_Soundscapes,r_0human242932_3719168-hq.wav,human,train,Yes,0.886232481,0.116240725,0.061309,0.076123,564.360372,0.037526,1.963993,3.935787,0.216326,113.328294,22.048083,0.462449,0.161834,4349.527018,2268.545332,0.172193,0.062723,0.367652,0.389564,6.189702,5.185748,2.681586,-0.156259,0.068698,-0.536418,0.303385,-0.195362,0.303465,-0.260598,-0.562547,-0.192118,0.239243,-0.214369,-0.108253,0.893685,0.406946,0.368345,0.460322,0.389374,0.685763,0.56433,0.480852,0.4129,0.365795,0.728118,0.334286,0.333212,0.095205,0.158515,10011.459045,5444.059782,15742.65564,3141.595089,145.831393,1.761344,1.159335,0.781107,0.058201,5287.660196,1195.300181,6.417043,2.261087,78.874767,100.041763,0.332406,0.40547,0.359019,0.15777,-0.020473,0.068054
Emo_Soundscapes,r_0human257644_3865966-hq.wav,human,train,No,-0.894476505,0.594394064,0.000968,0.001182,402.453353,0.349796,0.818331,2.030701,0.113221,77.882338,31.037048,0.447704,0.117,5547.020922,2007.006239,0.373319,0.086478,0.4669,0.234748,3.506715,3.207075,3.062345,0.013958,-0.057509,0.003792,0.020687,0.032076,0.456926,0.203004,0.249016,0.082707,0.070641,0.003049,0.104657,0.628999,0.1535,0.134063,0.143125,0.144981,0.328946,0.225332,0.231312,0.21103,0.167976,0.174002,0.144459,0.153518,0.047025,0.118207,15536.206055,4745.896123,19773.063151,2251.753225,0.069456,1.265477,0.69375,0.828148,0.04648,7154.802794,1074.716601,5.318803,1.140788,0.948528,1.485371,0.324594,0.253242,0.421711,0.138917,-0.021772,0.0918
Emo_Soundscapes,r_0human259612_4841074-hq.wav,human,train,Yes,0.607584501,0.409727947,0.018347,0.023504,416.123672,0.060228,1.963993,3.713386,0.194764,158.869668,24.97676,0.597151,0.154433,4596.642341,1519.059083,0.236695,0.114558,0.329296,0.352353,4.847531,2.880423,1.921527,-0.156816,0.05676,0.007669,-0.127947,0.086856,-0.123674,-0.259971,-0.160123,-0.490431,0.096242,-0.076911,-0.056926,0.928398,0.28871,0.271005,0.29099,0.338792,0.729678,0.420577,0.593739,0.477344,0.597123,0.372995,0.313006,0.297703,0.0702,0.126693,9615.229241,3088.477167,13811.487045,2272.937748,44.434708,1.391321,0.757954,0.836979,0.070504,4354.721616,679.924513,6.004539,1.810642,18.697492,22.853572,0.25362,0.361252,0.395932,0.209979,-0.040172,0.067105
Emo_Soundscapes,r_0human261557_3748023-hq.wav,human,train,Yes,0.887881286,-0.427864798,0.147656,0.029007,455.422996,0.021043,4.909984,2.845691,0.170538,129.433022,25.074845,0.277556,0.063162,1568.743441,366.64828,0.061374,0.01905,0.429351,0.793476,25.895334,8.430468,3.703032,-0.041295,0.109846,-0.087474,0.024164,-0.561107,0.412912,-0.245226,-0.046083,-0.040817,-0.310157,0.31302,0.138576,0.549903,0.245233,0.242125,0.251526,0.195184,0.28481,0.460461,0.329598,0.275932,0.259961,0.262629,0.209876,0.258505,0.07283,0.125988,2654.595337,1228.362948,5390.792542,2037.093377,775.968076,4.03837,0.784709,0.699471,0.026629,2138.030509,489.166587,5.428983,1.321381,89.210991,30.233179,0.143742,0.121944,0.696037,0.14744,-0.042392,0.087596
Emo_Soundscapes,r_0human261596_4486188-hq.wav,human,train,No,-0.920857378,0.319043693,0.000384,0.000671,1063.081655,0.109849,0.327332,2.48318,0.091176,54.146225,12.496939,0.745915,0.126643,9499.558157,2405.721099,0.521509,0.122487,0.413077,0.257822,2.018673,1.763346,1.420873,0.121789,-0.121422,-0.076485,-0.094776,-0.084423,-0.336722,-0.207341,0.277199,0.393327,0.156858,0.189505,0.120366,0.910024,0.308992,0.300342,0.206732,0.237058,0.588359,0.571741,0.420351,0.448866,0.319297,0.341579,0.277497,0.284947,0.045688,0.11914,18484.704138,3033.950002,20744.582791,1645.369039,0.094602,0.308188,0.670312,0.90686,0.045353,7539.996931,936.21869,5.46961,0.58838,0.436575,0.962527,0.328487,0.378322,0.379589,0.207492,-0.0271,0.083422
Emo_Soundscapes,r_0human262168_93137-hq.wav,human,train,Yes,0.731244847,-0.685078318,0.042078,0.042853,596.086119,0.046241,0.818331,2.855468,0.175892,107.870364,47.241373,0.474672,0.157882,2822.731447,649.187537,0.152014,0.063507,0.273396,0.61924,9.986583,4.093803,1.562888,-0.229378,-0.051495,0.229326,0.286557,-0.525411,-0.273163,-0.122278,0.253977,-0.346932,-0.216964,-0.70237,-0.340961,1.216694,0.552412,0.60937,0.67507,0.566077,0.940912,0.879029,0.608649,0.39405,0.477554,0.40799,0.44637,0.497073,0.166226,0.178163,5168.058472,1673.611135,10495.731812,2006.693754,64.073628,2.425728,0.621631,0.728921,0.063054,3391.71345,630.400325,5.974513,1.560172,40.742204,45.842377,0.278217,0.399941,0.463191,0.205138,-0.049519,0.064066
